Reviews,Sentiment
phòng tắm không sạch.,negative
"xét về tổng quan. trong khoảng thời gian nghỉ ngơi tại khách sạn diamond sea thì tôi thấy chất lượng dịch vụ ở đây khá tốt. diện tích phòng ốc rộng rãi, với lại dọn dẹp vệ sinh phòng cũng sạch và gọn. phục vụ tốt.",positive
nhà vệ sinh tập thể không sạch sẽ.,negative
"chuyến đi nghỉ mát đến đà nẵng tôi chọn dịch vụ diamond sea này nhận thấy dịch vụ tốt. hồ bơi sạch sẽ, tiện dụng. thái độ phục vụ chuyên nghiệp khách sạn này hoàn toàn mới lạ và tôi sẽ quay trở lại để tiếp tục sử dụng cho những kỳ nghỉ tiếp theo. cám ơn mytour đã hỗ trợ.",positive
phục vụ không theo yêu cầu.,negative
"bữa ăn sáng ngon, có nhiều sự lựa chọn. diện tích phòng ở rộng rãi, vệ sinh sạch sẽ. tôi hài lòng khi ở lại đây.",positive
vị trí khách sạn ở trong hẻm. khó tìm thấy.,negative
"tôi hài lòng với việc chọn khách sạn này nghỉ ngơi. những dịch vụ khách sạn đang cung cấp khá tốt. nhân viên có thái độ phục vụ khách hàng ổn. phòng ốc được giữ gìn vệ sinh sạch sẽ và trang bị tiện nghi, nội thất cơ bản đầy đủ.",positive
phòng rất chật. dù đã chọn phòng có kích thước rộng nhất. nội thất trong phòng rất tệ. phục vụ kém.,negative
"theo ý kiến khách quan của tôi thì tôi khá là hài lòng về khách sạn diamond sea khi tôi có ở lại tại đây. trong chuyến đi du lịch đến đà nẵng. vị trí của khách sạn thì gần bãi biển nên cũng khá thuận tiện cho nhu cầu của tôi. căn phòng mà tôi ở khá thoải mái, sạch sẽ. bên cạnh đó lại đầy đủ các trang thiết bị tiện nghi. thái độ phục vụ của nhân viên thì vui vẻ, niềm nở và nhiệt tình. bữa sáng khá là ngon.",positive
"khách sạn không ở gần với các trung tâm thương mại, giải trí...",negative
"khách sạn diamond sea có chất lượng phòng ốc tốt, phòng rộng rãi, sạch sẽ, tiện nghi đầy đủ, hữu ích, nhân viên thì cũng nhiệt tình, chu đáo. đặc biệt là phòng của khách sạn có view khá đẹp. tôi khá hài lòng khi ở đây.",positive
điện tủ lạnh vẫn cấm vào. nhưng nước bên trong không hề lạnh @@.,negative
"vừa qua tôi có đặt phòng tại khách sạn diamond sea. trong chuyến đi đến đà nẵng. nhìn chung thì chất lượng phòng ở khách sạn khá là ok. nhân viên lại thân thiện, vui vẻ và ân cần. vị trí của khách sạn thì gần biển và đi một đoạn thì đến chợ nên khá thuận tiện.",positive
"thang máy nhỏ, hẹp. điều hòa không mát.",negative
"khách sạn diamond sea có ăn sáng khá được. bể bơi thì to hơn a la carte, diện tích khách sạn không được to lắm. nhưng vẫn có bbq và nhạc sống. phòng thì hơi bé, trang thiết bị nội thất được. nhưng màu sắc không được bắt mắt lắm.",positive
vị trí không được thuận tiện cho lắm.,negative
"tối rất hài lòng về khách sạn diamond sea khi đi du lịch đến đà nẵng. phòng ốc khá rộng rãi, thoải mái, đầy đủ trang thiết bị nội thất. nhân viên lại thân thiện, nhiệt tình và chu đáo với khách hàng. vị trí cũng khá thuận tiện.",positive
khách sạn sạch sẽ + thoải mái. cô chủ thân thiện cứ cười miết à. chị lễ tân con gái của cô cực dth* và còn rất là xinh.,negative
"khách sạn diamond sea thì khá mới, vị trí cũng khá thuận tiện đi lại, tiện nghi phòng ốc đều đầy đủ, vệ sinh phòng của sạch sẽ. nhân viên lễ tân cũng nhiệt tình, thân thiện. nhưng tôi có một góp ý nhỏ là nhân viên dọn phòng nên tích cực hơn khi khách hàng có nhu cầu ăn uống trong phòng thì nên hỏi khách sử dụng xong chưa rồi dọn chớ đừng nên để đến kì dọn phòng.",positive
nội thất không được như quảng cáo.,negative
"nhân viên khá là thân thiện, niềm nở và nhiệt tình. phòng ốc theo như tôi thấy thì hơi chật. nhưng cũng ổn.",positive
"khách sạn có nhiều tiện ích,cửa hàng tiện lợi,bar.",negative
"diện tích phòng của khách sạn diamond sea hơi nhỏ. còn lại thì đồ đạc tiện nghi nội thất cũng được, khá đầy đủ và chỉnh chu. vệ sinh hằng ngày phòng nên sạch sẽ. thái độ của nhân viên phục vụ niềm nở và thân thiện. khách sạn nằm đối diện biển nên đi lại ra biển khá là thuận lợi, gần.",positive
"nhân viên phục vụ không quan tâm đến nhu cầu của khách , thiếu niềm nở.",negative
"khách sạn diamond sea có lối thiết kế rất độc đáo, sang trọng và hiện đại. với vị trí đối diện là biển nên có thể ngắm trước tiếp từ trên phòng. hồ bơi sạch sẽ và khoang gian rất thoáng. nhân viên phục vụ nhanh chóng, nhiệt tình.",positive
nhân viên khó chịu khi được khách nhờ hỗ trợ các dịch vụ và có ý kéo dài thời gian tính tiền.,negative
"tôi đã ở đây nhiều lần, khách sạn diamond sea còn mới, nội thất sang trọng, trang thiết bị hiện đại. dịch vụ tại khách sạn tốt, nhân viên phục vụ chuyên nghiệp và niềm nở. ăn sáng rất ngon, món ăn phong phú và chất lượng.",positive
"nhân viên không biết 1+1=2. tính tiền phòng từ 800k thành 8 triệu, người hôi như cú , gây khó chịu cho khách .thái độ mẹ thiên hạ như muốn đuổi khách.",negative
"điểm trừ duy nhất ở khách sạn - nhà hàng nhạn trắng này là căn phòng hơi ẩm. ngoài vấn đề đó ra thì tôi cũng không phàn nàn gì, dịch vụ ổn. nhân viên thể hiện được sự thân thiện, và tươi cười với du khách.",positive
phòng có mùi khó chịu khách sạn gần đường tàu nên cũng hơi bị ồn. khách sạn không có chỗ để xe máy qua đêm. xe ô tô càng không có chỗ để.,negative
"tôi thấy rất ưng ý khi nghĩ dưỡng tại khách sạn diamond sea này. với thiết kế rất độc đáo, đem đến cho khách một sự trãi nghiệm mới lạ. hồ bơi ở trên cao cũng hay, từ đây ngắm cảnh biển và thành phố. phòng sạch sẽ, gọn gàng và đầy đủ tiện nghi.",positive
giá tiền quá cao so với chất lượng dịch vụ.,negative
"vừa qua tôi đã ở khách sạn này. phải nói là quá tuyệt vời luôn. từ phòng ốc, trang thiết bị rất tiện nghi, vệ sinh sạch sẽ. nói chung là chúng tôi rất dễ chịu khi ở khách sạn này. chúng tôi sẽ quay lại. trong thời gian sớm nhất có thể.",positive
đồ ăn nước uống không chất lượng.,negative
"thông qua hệ thống đặt phòng của công ty mytour, tôi có đặt phòng tại khách sạn gold đà nẵng cho ba mẹ tôi nghỉ ngơi. họ thấy khách sạn này cũng được, vị trí cũng khá thuận tiện. nhưng phòng có vẻ hơi nhỏ.",positive
phòng ốc không thoáng mát.,negative
"tôi đánh giá chất lượng dịch vụ của khách sạn gold đà nẵng này tốt. phòng ốc sạch sẽ, gọn gàng, rộng rãi, tiện nghi, mang lại cho tôi sự thoải mái. cung cách phục vụ tốt. nhìn chung, tôi không phàn nàn điều gì.",positive
bữa sáng quá ít món ăn và phục vụ khá lâu.,negative
"thời điểm nghỉ ngơi lại khách sạn gold đà nẵng. tôi không gặp bất cứ vấn đề gì trục trặc cả. do đó, tôi đánh giá rất cao khách sạn này. phòng tôi ở vừa thông thoáng, vừa sạch sẽ. trong phòng đầy đủ tiện nghi.",positive
bồn tắm bị nghẹt. bồn rửa bị hư.,negative
"nhìn tổng quan thì chất lượng khách sạn này tốt. các bạn nhân viên khách sạn có cung cách phục vụ khách hàng vui vẻ, thân thiện. trang thiết bị, cơ sở vật chất đầy đủ. phòng ở được chú ý giữ gìn vệ sinh sạch sẽ.",positive
"lối đi hành lang vào phòng chật, bất tiện khi mang vali theo.",negative
"tôi không phàn nàn gì khi đến đây, chất lượng dịch vụ ở đây cũng tốt. nhân viên niềm nở, lịch sự với khách hàng, còn phòng ở thì ngăn nắp, tiện nghi.",positive
"ga nệm không được giặt mỗi ngày. nhân viên đi thu ga nệm không đúng giờ. thái độ nhân viên làm việc hờ hững. nhân viên bấm chuông và gõ cửa rất lớn, không có ý tứ gì hết. tôi sẽ không bao giờ quay lại khách sạn này.",negative
"về cơ bản thì tôi thấy chất lượng khách sạn này tốt, đáp ứng được nhu cầu của tôi. bữa ăn ngon, nhân viên nhiệt tình. tuy nhiên  phòng hơi cũ nên nhà vệ sinh ở đây tôi thấy cũng không được thoải mái cho lắm. bồn rửa mặt cũng không thoát nước được. khách sạn nằm trong khu vực cũng yên tĩnh. nhưng bất tiện ở điểm là hơi xa trung tâm.",positive
nhân viên phụ vụ khá tốt.,negative
bữa sáng ở đây được miễn phí. nhưng tôi ước họ thanh toán để có thể có chất lượng tốt hơn cho bữa ăn. nó rất tệ.,negative
"chuyến đi vừa qua, tôi có chọn khách sạn này đặt phòng. nhìn chung, những dịch vụ khách sạn đang cung cấp tốt. những bạn nhân viên khách sạn phục vụ khách hàng chuyên nghiệp. nội thất, tiện nghi được cung cấp đầy đủ.",positive
bãi đậu xe nhỏ.,negative
"phòng ốc được giữ gìn vệ sinh sạch sẽ. trang thiết bị, cơ sở vật chất được khách sạn cung cấp khá là đầy đủ. nhân viên khách sạn họ có cung cách phục vụ khách hàng ổn. nhìn chung, tôi hài lòng với khách sạn này.",positive
phòng khách sạn không đáp ứng tiêu chuẩn như giới thiệu trên agoda và điều hoà nhiệt độ không đủ lạnh cho phòng.,negative
"chất lượng dịch vụ ở khách sạn gold đà nẵng rất tốt. không có bất cứ phát sinh gì khiến tôi phải phàn nàn cả. mọi người đều lịch thiệp, nhiệt tình với du khách. cộng với chất lượng phòng ở đúng mong đợi.",positive
liên hệ với taxi chém giá.,negative
nhân viên hok thoải mái.,negative
"những dịch vụ khách sạn đang có tôi đánh giá tốt. các bạn nhân viên khách sạn họ phục vụ khách hàng vui vẻ, nhiệt tình. trang thiết bị, tiện nghi cơ bản khách sạn cung cấp đầy đủ. khâu vệ sinh được chú ý sạch sẽ.",positive
"máy lạnh hư,nóng lực ,thang máy cũ.",negative
"vị trí tốt, khách sạn phục vụ chu đáo. phòng sạch sẽ. với mức giá thế này thì quá tốt.",positive
không những thế phòng ốc khá bẩn.,negative
"tôi cảm thấy không phàn nàn gì về dịch vụ ở khách sạn gold đà nẵng này. nhân viên phục vụ nhiệt tình, phòng ốc sạch sẽ tươm tất, nội thất tiện nghi đầy đủ, vị trí thuận tiện. có dịp tôi sẽ quay lại khách sạn này.",positive
đồ ăn phục vụ chậm. không đáp ứng được nhu cầu khách hàng.,negative
"khách sạn gold đà nẵng có địa thế toạ lạc thuận tiện cho việc đi lại của tôi. bên cạnh đó, dịch vụ phòng ở cũng thoả mãn tiêu chí sạch sẽ. chỉ riêng chú bảo vệ không được nhiệt tình lắm, nhiều lần tôi đều thấy. vậy.",positive
thức ăn quá mặn.người chuyển hành lý làm trầy vali của chúng tôi.phong cách phục vụ coi thường khách hàng.,negative
"những dịch vụ mà khách sạn gold đà nẵng đang cung cấp cho khách hàng tốt, tôi hài lòng lắm. phòng ở được giữ vệ sinh sạch sẽ, tiện nghi đầy đủ và nhân viên nơi này họ phục vụ nhiệt tình, thân thiện với khách hàng.",positive
không dọn phòng cho khách nên khách không có khăn vào ngày hôm sau. cả giấy vệ sinh cũng sắp hết.,negative
"tôi có đặt phòng ở khách sạn gold đà nẵng theo đánh giá chung của tôi thì tôi thấy khách sạn này tốt phòng ở được vệ sinh sạch sẽ, tiện nghi. trong phòng được trang bị đầy đủ và nhân viên ở đây nhiệt tình với khách hàng.",positive
không có cửa sổ.,negative
"dịch vụ cơ bản là ổn. không có gì phàn nàn, phòng ở như vậy là đạt tiêu chuẩn. vì phòng được vệ sinh sạch sẽ, mền, gối, tiện nghi ok, nghỉ ngơi khá thoải mái. nhân viên thì thân thiện, vui vẻ, làm việc tốt. vị trí đi lại cũng thuận tiện, đó là những đánh giá của tôi về dịch vụ của khách sạn gold đà nẵng. mọi thứ đều ổn.",positive
hương vị món ăn tệ.,negative
"gold đà nẵng đáp ứng đầy đủ các mong muốn của tôi. lúc tôi đến phòng đã được chuẩn bị xong, đồ đạc ngăn nắp và điều kiện vệ sinh tốt. lễ tân đón tiếp khách nồng hậu, đối đáp dễ thương. không khí xung quanh khách sạn cũng ok, nói chung là tôi hài lòng.",positive
điều khiển tivi và máy lạnh thì đầy vi khuẩn.,negative
"chất lượng khách sạn này tốt khiến tôi hài lòng lắm. thái độ các bạn nhân viên khách sạn phục vụ khách hàng nhiệt tình. trang thiết bị, tiện nghi được cung cấp đầy đủ. khâu vệ sinh được khách sạn chú trọng.",positive
"khách sạn quá tệ, còn tệ hơn tưởng tượng của tôi.",negative
"khách sạn gold đà nẵng có dịch vụ cơ bản là tốt, tôi đánh giá cao chất lượng dịch vụ ở đây. phòng tôi ở thì được dọn dẹp sạch sẽ, gọn gàng. tôi thấy phòng ốc như vậy là đạt tiêu chuẩn, đáp ứng được yêu cầu của tôi. nhân viên làm việc cũng nhiệt tình, thân thiện. giá cả tương xứng với dịch vụ, tôi hài lòng khi nghỉ tại đây. cảm ơn mytour đã hỗ trợ tôi đặt phòng nhanh chóng và giá tốt.",positive
thái độ của nhân viên còn thiếu chuyên nghiệp.,negative
tôi có đặt phòng ở khách sạn gold đà nẵng dùm người bạn. theo như phản hồi của chị sau khi đi về thì vị trí này cách hơi xa mặt biển. chứ về cung cách phục vụ và chất lượng phòng ở thì không vấn đề gì.,positive
không an toàn( mất nón bảo hiểm).,negative
khoảng thời gian tôi nghỉ lại khách sạn gold đà nẵng không gặp vấn đề gì phát sinh cả. mọi thứ đều tốt từ nhân viên đến cơ sở vật chất đều đạt yêu cầu.,positive
"phòng dơ, không vệ sinh.",negative
"tuy chỉ nghĩ lại 01 đêm nhưng tôi hài lòng về phòng ốc tại đây : sạch sẻ  bố trí hài hòa  yên tỉnh. vị trí thuận lợi : ra trung tâm thành phố và ra sân bay. khách sạn không to, rộng. nhưng ấm cúng như ở nhà mình. tôi sẽ quay lại đây du lịch cùng với gia đình vào những ngày cuối năm ( mùa đông ).",positive
vị trí khách sạn khó tìm. cửa sổ nhỏ không cho góc nhìn đẹp.,negative
"ks gần sân bay,  cầu rồng. đồ ăn ngon.",positive
"vị trí: khá xa các khu ăn chơi như vinpearl, hòn tằm, tháp bà,  kdl trăm trứng,  nên đi taxi tốn tiền.",negative
"khách sạn  đẹp,  dịch vụ tốt,  đồ ăn ngon.",positive
"em là người trung quốc dậy mà thằng nhân viên kia hình như tên là ngọc thạch thì phải. ảnh gọi là ba tàu , nghĩ xem có nhịn được không , quá đáng lắm luôn á. ừ thì em là người trung quốc. nhưng em có làm từ thiện mà. chửi em ba tàu là em không chấp nhận được.",negative
"vừa qua, tôi có nghỉ tại khách sạn gold đà nẵng, tôi thấy dịch vụ chung ở khách sạn này khá tốt. các tiện ích cơ bản có đầy đủ. phòng ốc thì cũng được vệ sinh sạch sẽ, đầy đủ tiện nghi. nhân viên lịch sự, làm việc cũng niềm nở. tuy nhiên  có 1 ngày thang máy khách sạn bị hư  mà tôi ở trên tầng 8  nên đi lại rất bất tiên. khách sạn nên khắc phục tình trạng này thì dịch vụ sẽ tốt hơn  nhìn chung  giá cả như vậy là hợp lý  tôi khá hài lòng khi nghỉ tại đây.",positive
vòi nước chảy yếu.,negative
"khách sạn nhìn chung là tốt. phòng ốc, tiện nghi đầy đủ, khang trang. nhân viên tiếp đón khách cũng vui vẻ và nhiệt tình. không phát sinh vấn đề gì khi ở gold cả.",positive
"lần đầu tôi đi đến khách sạn này. và đã rút ra rằng tôi sẽ không đến đây nữa. vì thái độ phục vụ nhân viên quá kém, phòng ban đầu của tôi hư hỏng khá nhiều thứ, khi yêu cầu nhân viên thay phòng thì phải yêu cầu đến lần thứ 3 tôi mới được chuyển sang phòng khác.",negative
vừa qua thì tôi có lựa chọn khách sạn gold đà nẵng làm điểm lưu trú cho chuyến đi của mình. tôi thấy khách sạn này có chất lượng khá được và hầu như không có điểm nào khiến tôi phàn nàn hay góp ý sau khi sử dụng dịch vụ tại đây cả.,positive
máy lạnh phát ra tiếng ồn khi chạy.,negative
trong kỳ nghỉ vừa qua tôi đã chọn dịch vụ của khách sạn gold khi đến đà nẵng. về dịch vụ thì khách sạn này khá là tốt. phòng ốc của khách sạn rất tốt. tuy vậy  nhưng tôi vẫn đánh giá cao về dịch vụ của khách sạn này.,positive
nhân viên không thân thiện. hỏi gì cũng ko trả lời.,negative
"nói chung tất cả dịch vụ tại đây đều ok. tôi không có gì phàn nàn. thái độ nhân viên tốt. phòng ốc sạch sẽ, tiện nghi được cung cấp hiện đại và đầy đủ, không gian thoáng mát, thoải mái. vị trí thuận tiện, dễ tìm và giá cả hợp lí.",positive
nhà hàng quá tệ trên mọi phương diện. đói đói và đói. buổi tối miễn phí muỗi.,negative
"tôi ở khách sạn gold đà nẵng này nhiều ngày, thì đồ ăn sáng cũng lặp đi lặp lại mấy món đó, nên ăn cũng chán, đồ ăn ít món. về dịch vụ phòng ốc thì ok, phòng được vệ sinh sạch sẽ, đầy đủ tiện nghi. thái độ làm việc của nhân viên cũng tốt, lịch sự. với mức giá như. vậy là tôi thấy hợp lý, tôi khá hài lòng khi nghỉ tại đây.",positive
nhân viên không thân thiện.,negative
"tôi đánh giá tốt chất lượng dịch vu ở khách sạn gold đà nẵng này, theo cá nhân tôi, thì tôi thấy phòng ở rất ok, sạch sẽ, gọn gàng, ở thoải mái, tiện nghi cơ bản cũng có đầy đủ. nhân viên thì làm việc nhanh chóng, lịch sự. các tiện ích cơ bản đều đáp ứng được yêu cầu của tôi và tôi thấy giá cả như vậy là rất hợp lý, tôi hài lòng khi nghỉ tại đây. dịch vụ không có gì phàn nàn. cảm ơn mytour đã hỗ trợ tôi đặt phòng nhanh chóng và giá tốt.",positive
bữa sáng xa trung tâm nên ăn uống chưa được ngon.,negative
"khách sạn gold đà nẵng nhìn chung là tốt, nhân viên lịch sự và lễ tân tiếp đón khách nhiệt tình. giá cả phải chăng, phù hợp với chất lượng. căn phòng họ sắp xếp cho tôi đúng với yêu cầu, không gian thoáng mát có đầy đủ thiết bị cơ bản cho tôi sử dụng.",positive
"thức ăn sáng tệ. không đáp ứng được nhu cầu của khách hàng,món mặn,món nhạt.",negative
vừa qua thì tôi có lựa chọn khách sạn gold đà nẵng làm nơi nghỉ ngơi cho chuyến đi của mình. tôi đánh giá khách sạn này có chất lượng tốt. vì từ phòng ốc cho đến thái độ phục vụ của nhân viên tại đây đều khá được.,positive
"nhân viên không thân thiện, mở cửa không gõ cửa.",negative
tôi cảm thấy hài lòng về sự lựa chọn này. vì xét về mọi thứ ở khách sạn đều khá ok và tương xứng với giá tiền mà tôi bỏ ra.,positive
bữa tối ít.,negative
"tôi cảm thấy hài lòng khi vừa qua tôi đã chọn khách sạn gold đà nẵng, đây là một trong những khách sạn tốt mà tôi từng sử dụng. bởi mọi thứ đều ổn và so với những gì tôi yêu cầu thì hầu như khách sạn đáp ứng được hết. phòng ốc sạch sẽ, nhân viên khách sạn thân thiện, nhiệt tình. tôi đánh giá cao về khách sạn này.",positive
nhân viên không thân thiện.,negative
"dịch vụ của khách sạn gold đà nẵng chẳng có điểm nào để tôi phải phàn nàn cả. phòng ốc vệ sinh kĩ lưỡng, toilet gọn gàng và chăn ga gối nệm thơm tho. thiết bị cơ bản được bố trí đầy đủ, vật dụng cá nhân cũng mới mẻ. tôi hài lòng với dịch vụ cũng như mức giá đã bỏ ra.",positive
vị trí ổn.,negative
"trong chuyến đi vừa qua thì tôi có lựa chọn khách sạn gold đà nẵng làm điểm lưu trú và tôi thấy khách sạn này có chất lượng tốt. từ phòng ốc, trang thiết bị cho đến thái độ phục vụ của nhân viên đều ổn nên tôi có thể cho khách sạn trọn vẹn 10 điểm.",positive
nhân viên thiếu ý thức.,negative
"tôi hoàn toàn cảm thấy hài lòng với chất lượng dịch vụ của khách sạn gold đà nẵng. nhân viên phục vụ nhiệt tình, chủ động hỗ trợ giúp đỡ tôi. tiện nghi phòng trang bị mới mẻ, đầy đủ. toilet gọn gàng, chăn ga mền gối thơm tho. ngoài ra khu vực xung quanh khách sạn yên tĩnh  thích hợp cho việc nghỉ ngơi.",positive
thang máy hay hư hỏng.,negative
"khách sạn gold đà nẵng có dịch vụ khá ổn. tôi thấy phòng mà tôi ở khá là sạch sẽ,tươm tất, tiện nghi cơ bản có đầy đủ, không có gì phải phàn nàn. thái độ của nhân viên ở đây cũng thân thiện, vui vẻ. với mức giá mà tôi bỏ ra thì tôi thấy là tương xứng với dịch vụ của khách sạn. vị trí cũng đẹp, tôi hài lòng khi nghỉ tại đây. dịch vụ không có gì phàn nàn.",positive
buffet buổi tối không thay đổi. hầu như ngày nào cũng có vài món.,negative
"vừa qua tôi có chuyến nghỉ ngơi tại khu du lịch sinh thái biển phương nam cần giờ và tôi nhận thấy dịch vụ tại đây cũng được. phòng ốc sạch sẽ, tiện nghi cơ bản đều đầy đủ. nhân viên lịch sự, nhiệt tình. với dịch vụ làm tôi hài lòng thì giá cả cũng hợp lí. bên cạnh đó vị trí cũng thuận tiện.",positive
"chất lượng phòng xuống cấp. hồ bơi không đẹp, nhà vệ sinh không tiện nghi.",negative
"tôi thấy mức giá cả như vậy là hợp lý, tôi hài lòng khi nghỉ tại đây. các tiện ích cơ bản đáp ứng được yêu cầu của tôi.",positive
thái độ phục vụ không tốt.,negative
khách sạn gold là nơi mà tôi chọn cho chuyến đi đến đà nẵng. trong dịp rồi của mình. mặc dù tôi đã ở đây nhiều lần rồi nhưng không lần nào khách sạn làm tôi thất vọng cả.phòng ốc được trang bị đầy đủ tiện nghi  vệ sinh sạch sẽ  nhân viên thân thiện nhiệt tình.,positive
nhân viên không chuyên nghiệp.,negative
"chất lượng phòng đạt chuẩn, điều kiện vệ sinh đảm bảo. nằm nay trung tâm thành phố, có nhiều quán ăn trong khu vực lân cận. do đó cũng khá tiện lợi. tóm lại là tôi hài lòng về mọi thứ.",positive
"thức ăn trong khách sạn làm tôi buồn nôn , đau bụng tiêu chảy.",negative
"tôi đánh giá khá cao về chất lượng dịch vụ của khách sạn gold đà nẵng này. vì dịch vụ phòng ốc đáp ứng được nhu cầu cơ bản về sự sạch sẽ. nhân viên thân thiện, vị trí thuận tiện nên tôi ở cũng cảm thấy thoải mái.",positive
không dọn vệ sinh phòng óc.,negative
"khách sạn gold đà nẵng hoàn toàn đã đáp ứng hết mọi yêu cầu của tôi. tôi nghỉ ngơi rất thoải mái, có đầy đủ thiết bị và vật dụng cần thiết. trong phòng để tôi sử dụng. đội ngũ nhân viên phục vụ tận tình, nhiệt tình hướng dẫn cho tôi các địa điểm tham quan. hoặc những quán ăn ngon nổi tiếng tại đây. giá cả phải chăng tương xứng với dịch vụ.",positive
phòng ốc xuống cấp.,negative
"nói chung thì tôi cũng đã từng lưu trú lại khách sạn gold đà nẵng này mấy lần rồi. vì tôi đánh giá cao chất lượng dịch vụ ở đây nên mới tiếp tục lựa chọn. tôi thấy phòng ốc sạch sẽ, nhân viên thân thiện.",positive
bãi giữ xe không mở 24h.,negative
"đồ ăn sáng ở khách sạn gold đà nẵng tôi thấy không được ngon. phòng óc thì tôi thấy hơi ẩm mốc. nhưng vệ sinh thì cũng sạch sẽ và đầy đủ tiện nghi. nhân viên khách sạn khá vui vẻ, thân thiện. tôi thấy khá hài lòng khi nghỉ tại đây, một phần là. vì giá cả như vậy tôi thấy cũng hợp lý.",positive
không có chổi hay cây lau nhà.,negative
"khách sạn gold đà nẵng là nơi mà tôi đã lưu trú lại. trong chuyến đi vừa qua. tôi đánh giá khá cao về chất lượng dịch vụ ở đây. vì phòng ốc sạch sẽ, tiện nghi hữu ích. nhân viên thân thiện, họ niềm nở tiếp đón khách hàng.",positive
khung cảnh xung quanh không lãng mạng.,negative
chọn khách sạn này là điểm dừng chân. trong chuyến đi đà nẵng của mình tôi cảm thấy rất đúng đắn. hài lòng là điều mà tôi cảm nhận được sau khi về.,positive
đồ ăn nấu dở.,negative
tôi thấy mọi thứ ở đây từ chất lượng phòng ốc và cả cung cách phục vụ của nhân viên đều ok cả.,positive
nhan vien không thân thiện.,negative
"nhìn chung, khách sạn icon 36 saigon có chất lượng cũng bình thường. phòng ốc sạch sẽ, tiện nghi, giá cả hợp lý, nhân viên thân thiện, vị trí cũng thuận tiện. tôi không phàn nàn gì khi lưu trú tại đây.",positive
"phòng hơi cũ, bãi biển trước khách sạn bị sạt. không tắm được. muốn tắm biển phải đi hơi xa. nhân viên không nhiệt tình.",negative
"tôi thấy dịch vụ ở khách sạn victory này cũng được, ở đây, thì thuận tiện để đi lại, vị trí tốt. về dịch vụ phòng khá tốt, đáp ứng được yêu cầu của tôi, vệ sinh sạch sẽ, đầy đủ tiện nghi. nhân viên cũng vui vẻ, lịch sự. mọi thứ đều ổn. giá cả hợp lý.",positive
tôi sẽ không bao giờ đến khách sạn này nữa. quản lý khó chịu không vui vẻ với khách. nhân viên tiếp tân kém. không giải quyết được việc gì.,negative
"khách sạn sạch và rộng rãi. nhân viên phục vụ tốt và chu đáo, sẽ ghé lại khi tới đà nẵng.",positive
"vào trong phòng mới phát hiện có vấn đề. nhà vệ sinh ko có nước. bảo bên nhân viên thì họ bảo sẽ khắc phục ngay , lúc đó tầm 9h tối , tôi cần vệ sinh cá nhân. nhưng bên nhân viên bảo ngày mai mới có thợ tới sửa   thế là phải chịu đựng tới hôm sau. đánh giá tệ cho khách sạn này. không muốn quay lại nữa.",negative
"khách sạn gold đà nẵng có vị trí thuận tiện cho việc đi lại của tôi. phòng ốc khách sạn thì được trang bị đầy đủ tiện nghi hữu ích, vệ sinh sạch sẽ, thoáng mát. nhân viên cũng vui vẻ, tận tình hỗ trợ khách hàng.",positive
giá phòng không phù hợp với chất lượng phục vụ.,negative
"khách sạn gold đà nẵng có chất lượng và dịch vụ ok, tôi hài lòng khi ở đây. phòng ốc của khách sạn hơi nhỏ hơn mong đợi của tôi. nhưng cũng trang bị đầy đủ tiện nghi  vệ sinh sạch sẽ  nhân viên cũng chu đáo  nhiệt tình.",positive
vị trí không đẹp.,negative
"điểm mà tôi hài lòng nhất về khách sạn gold đà nẵng là bữa sáng ở đây khá là ngon và hợp khẩu vị với tôi. phòng ốc cũng thoải mái, sạch sẽ. nhân viên tốt. vị trí thì khá thuận tiện cho việc đi lại của tôi.",positive
"các món ăn của bữa ăn sáng chưa đủ chất dinh dưỡng, chưa hợp khẩu vị người dùng.",negative
thức uống dễ gây đau bụng cho người yếu đường ruột.,negative
"vị trí khách sạn thuận tiện cho việc di chuyển và du lịch. vì gần trung tâm. nhân viên thân thiện, nhiệt tình. tôi hài lòng khi nghỉ tại đây. phòng nghỉ sạch sẽ và đủ tiện nghi. các dịch vụ của mytour cũng chu đáo và nhiệt tình.",positive
khăn tắm hôi.,negative
"vừa rồi gia đình tôi đã có chuyến đi chơi thật vui và ý nghĩa. những dịch vụ của khách sạn thật sự rất tuyệt vời. phòng ở đầy đủ tiện nghi, sạch sẽ và thoáng. nhân viên ở đây làm việc có trách nhiệm, biết cách quan tâm và hỗ trợ tôi rất nhiều. trong suốt chuyến đi.",positive
"cách làm việc ở quần lễ tân còn thiếu chuyên nghiệp, cần khắc phục.",negative
"tôi đặt 3 phòng ở khách sạn gold đà nẵng, thì 1 phòng hơi nhỏ, bí, còn hai phòng còn lại trang trí nội thất đẹp. nhân viên phục vụ hiếu khách, nhiệt tình. các món ăn. trong khách sạn cũng vừa miệng. tôi rất hài lòng khi nghỉ tại đây, lần sau sẽ quay lại.",positive
phòng không có cửa sổ nên hơi bí.,negative
khách sạn gold tôi đã ở lần này là lần thứ hai. lần trước thì rất hoàn hảo. nhưng ở lần này thức ăn không được ngon như lần trước. khách sạn có báo là đổi đầu bếp. còn phòng ở và dịch vụ thì tốt không phải gì.,positive
bữa ăn không nhiều món.,negative
